book_availability_id,library_id,book_id,copies
942578784,543,77216,9
396625239,985,89491,1
796943273,985,45598,9
293246922,234,63816,9
697613975,657,53526,3
149943456,543,31658,7
596512857,657,28529,1
624387163,234,53417,1
839657478,543,65411,6
456132288,233,74349,8
648342844,657,22621,3
887131158,234,91441,5
315258158,543,52771,8
162643838,543,66118,2
363447582,234,32533,5
536344824,985,53516,2
633777894,233,69312,4
811411839,543,71156,5
958148152,985,95783,3
157215843,985,62859,2
396748467,234,82149,8
411961254,657,38963,9
368486922,657,54866,1
336631869,543,92226,9
998775938,657,52163,4
748993551,543,67451,6
375213878,543,67415,1
216981775,234,11176,3
326391426,543,36413,1
498266261,234,38937,7
319479945,985,51626,9
888735531,985,55915,9
195648257,234,21314,7
257323853,985,25591,9
277856119,234,81429,4
913642965,233,13952,6
483588244,233,73673,4
439212518,233,35241,5
633339498,233,76955,5
929769382,657,63127,9
852394411,657,43756,8
998328637,234,84343,1
774652855,234,45977,4
743344693,543,22437,9
787486332,233,25721,4
266927226,234,29195,9
353718333,234,81419,7
741324871,985,71247,3
258924655,543,56831,1
134341523,657,55895,2
233198642,234,11982,4
616169347,657,65525,7
732713775,234,29824,6
245351416,234,21898,9
478211365,543,12727,1
435291757,985,21598,5
599917372,985,57225,6
324982295,985,97951,7
892586547,543,59415,9
395737977,543,73944,6
912693248,543,65274,3
318779165,234,36575,1
886794576,543,64241,6
534269471,234,78786,7
742518235,543,94722,1
494997939,543,11772,3
941982484,657,41594,4
114119934,657,63489,6
485796225,233,94612,9
542752989,234,27149,8
493492454,985,97525,9
715768337,657,83256,6
882619591,657,53578,9
216463622,233,24795,2
266734798,234,81868,6
859223694,543,32754,6
441716928,234,67559,8
549171199,985,86475,2
297665422,985,45358,7
821476518,543,11185,4
735728147,657,35117,4
591238477,234,57686,1
472592581,985,52841,1
489621275,985,78915,4
733232232,234,28736,3
762987376,233,27329,2
467794892,543,65756,3
693568548,233,96118,1
827862551,233,32199,7
137396161,543,65234,3
891526696,985,13874,6
687923288,985,93533,8
539899523,233,55659,1
333115491,543,13828,3
417447136,657,87545,9
138653414,543,89334,6
983535149,233,47668,4
113723624,985,73381,8
254913394,985,15619,5
953173367,985,66379,1
368582223,985,93324,4
353388636,233,28343,7
287998842,233,56463,5
845162798,985,61876,7
747427584,234,13683,3
711271683,543,91698,7
882694196,234,93732,4
873569588,234,84447,8
338862142,233,23399,3
976964659,985,58971,9
756545568,543,57818,6
699525963,543,21324,6
637944975,543,95263,3
412173653,985,31399,3
822611437,543,38993,3
178123141,543,36315,2
454481377,985,49835,5
776829947,234,55526,4
343451862,234,72834,1
396756989,985,72632,3
384981862,234,98729,4
878374323,985,27994,9
412481694,234,16253,7
263163489,543,97958,3
116938313,985,53496,6
281229961,233,98379,4
866442679,985,68865,8
632142246,543,59425,7
651779838,657,95853,1
867989733,233,14481,2
125337819,543,19464,8
678667385,233,72234,9
984937248,233,63859,2
234366739,657,87725,8
936456782,234,58923,5
243286635,234,19544,1
669546919,233,47187,2
246144386,233,66766,9
221883578,657,64699,9
575853957,233,62452,6
293581314,233,29713,8
822947978,985,25134,1
713294691,234,31885,7
524677668,234,75471,6
575293127,234,23383,9
134364141,543,17542,6
555529295,233,11935,6
428817253,985,48266,4
257927271,985,84561,6
673632419,985,72929,8
724463316,234,72365,6
531268389,985,59884,7
415273458,985,41921,8
473292645,657,81738,4
548351748,234,78972,4
239866659,985,58383,8
321121315,233,34148,6
616768344,985,48958,3
259381726,233,44164,5
534881325,985,86736,7
257477132,985,56775,2
191934543,233,26531,8
793788279,985,87675,2
498749541,233,57371,4
888418652,234,41235,7
336618414,233,71656,5
692924358,543,52331,1
848446844,985,99162,8
527552263,985,62979,1
293827961,985,53646,8
879171285,657,64112,8
114184371,543,81645,1
175729988,234,86496,3
889839372,657,31293,1
968989826,234,83989,5
985946796,234,76785,7
592384498,657,31835,8
735969188,234,56888,7
231763182,234,38421,6
925578657,657,97919,7
465344428,234,12384,1
315638567,234,32769,6
374571393,985,98346,3
451575185,657,99871,5
914875737,657,33237,5
181247951,233,13241,4
448436527,657,28246,9
625939933,657,91618,8
756554994,543,21117,7
443985523,543,75521,7
826985731,543,18316,9
791927321,234,53946,9
534162917,234,45358,6
417149237,985,32226,9
543216291,985,86846,3
812532226,233,42563,1
955517687,657,64832,3
718548965,657,59478,6
249689234,234,26784,7
739345696,543,72182,6
698952399,985,29283,4
557268229,543,72698,5
389525766,543,96799,1
654922958,657,53767,3
123813983,543,61259,8
377776471,543,48311,9
846982167,234,98624,4
268131647,985,86439,1
134421843,234,89643,4
329317416,543,38857,9
621543142,233,49865,4
413642522,985,88818,7
625632596,657,86125,8
333918747,543,18544,1
453951331,543,85557,1
526759827,234,24296,1
163239167,233,88173,6
233332519,234,69348,8
946181746,234,98131,2
795757486,985,71841,9
219792158,657,55979,7
666774559,657,27381,3
992367495,657,22311,5
986649965,233,49917,8
947258124,543,73588,9
536659146,543,86393,1
346713176,543,69292,6
389122932,543,48318,7
668332824,657,56953,3
146223241,234,91672,4
881214242,657,34589,4
384175781,233,23868,5
751373325,234,77692,1
292778842,234,15734,1
465146167,543,59414,8
218426715,657,77774,1
872186683,543,75522,5
251143896,985,44675,4
158795541,233,91938,6
928135426,234,96657,2
719931772,234,31262,6
756892792,657,88388,5
714923744,657,98353,6
797291679,985,57916,3
523752856,985,74966,6
582288979,543,63345,8
876156295,233,73334,8
484553991,233,89854,2
451679594,543,21774,3
663842525,234,33859,5
847874945,234,86718,1
125928494,985,15947,5
643166538,233,79827,2
132494546,657,86933,2
284119391,985,93216,3
178492214,233,75173,2
486952183,985,48173,4
763154849,543,65167,1
289185174,657,33769,3
643252221,234,66422,1
399847139,233,29613,6
897353794,657,59436,3
563789342,985,95189,2
952312334,233,97967,2
592946252,543,36127,8
748114525,543,55342,2
685926812,985,33873,5
831973645,234,87346,6
764857661,657,76491,6
988245472,543,21318,6
719294654,657,65145,3
346765295,657,57811,2
369819437,233,37243,6
571837161,985,32957,1
676565914,233,26984,9
177964236,234,35945,2
545954213,657,73244,2
165733466,657,96183,8
814444559,657,93776,8
927247182,543,59937,4
892924485,543,36228,4
368446376,657,68469,4
535436872,234,93383,2
956311565,543,83888,4
176492178,234,19869,6
385473578,985,97625,9
287195558,543,71576,9
955116522,985,53846,9
442154758,657,99558,7
873294542,657,15217,4
878884616,543,74113,2
121457797,233,84676,4
164172213,657,61664,3
673971914,233,58215,5
286991297,233,49893,2
145861592,234,89214,3
769988622,234,22184,4
353618979,657,13855,8
861879731,234,63363,2
513513947,233,84128,2
646363991,233,54893,4
186319524,234,87782,7
482736164,985,66434,8
722517643,985,87155,8
376848481,985,48566,6
274139553,234,77792,6
412653782,234,56127,8
827711425,657,46293,3
953416174,233,15461,6
469197892,233,58818,8
983296222,985,55988,4
711838777,543,47483,8
391514523,985,83322,1
885647514,657,32794,1
383734919,234,45782,2
118418883,233,72112,8
895636471,233,94432,8
896733591,234,93186,3
543337516,234,52198,8
848296869,543,14688,7
492286984,233,73446,9
755992654,657,18226,6
121365226,985,68714,3
349973716,657,57795,1
952371362,985,45884,4
581583863,543,71484,6
324667212,233,74565,3
397541642,234,76527,4
174915738,543,25246,3
855552636,233,76266,9
275824955,985,46236,9
772424187,985,57549,8
767894985,543,86953,8
522498624,234,25477,9
154575955,657,16527,1
731892894,657,89977,8
259194445,657,75574,6
456476211,543,26997,4
394362397,543,76363,1
463338929,543,71958,7
171715725,234,94295,1
311771799,543,95153,9
156834779,233,34722,4
833928392,657,14378,6
779112666,233,59281,1
782579533,234,72374,3
677966838,233,87988,9
729626931,657,39469,6
449821248,543,53983,6
688819335,657,93282,5
812144773,543,19599,7
769884464,234,76396,3
463831955,657,59852,5
967156954,543,89492,9
192636346,985,96746,2
727237948,233,15622,7
791232897,985,13968,8
924123694,233,94215,3
671636149,234,99646,5
763787562,233,77295,1
817141698,543,65141,5
882918566,543,31315,3
594258666,234,71729,6
856748725,233,74191,9
656799396,985,56839,8
537463524,985,61135,5
456199771,234,67788,2
584799588,985,23215,5
328165979,657,72354,5
679415187,543,36372,8
528223977,657,23521,4
793759248,657,12145,1
475177349,233,53197,8
811542581,985,26299,1
856751773,985,52978,8
564832917,543,75676,3
471284355,233,73944,4
481812469,543,83542,3
161431662,543,37356,2
346173141,543,19161,1
161773411,985,66523,8
579128121,234,82857,7
931759175,233,53442,9
248971164,234,75612,6
634351463,233,86888,5
723222647,657,98622,9
152755487,543,57637,6
226456175,657,58987,9
229277796,234,52698,6
596429993,233,23232,1
498277995,233,53286,3
741559694,985,81365,1
595776978,657,37414,4
373973813,657,27646,3
518745374,657,92539,1
874841868,233,65971,8
684765714,985,98636,3
467743752,657,28114,3
798549353,234,77877,1
566481834,543,82443,7
871574411,233,27499,5
574561498,985,71446,6
752826326,543,12232,5
685589474,234,32381,8
526885924,233,53464,4
928951843,234,25866,4
534838416,233,96774,1
979768136,543,59879,2
798359891,543,63781,8
182677493,543,55715,7
716564983,233,41674,1
153396541,234,25525,1
197827127,985,89697,5
172397552,543,92349,1
936771836,985,57921,9
138642829,657,31836,6
795461979,234,47823,7
322949174,657,64945,4
684132921,657,17894,8
691639269,543,87455,6
867338294,657,71655,3
911761158,657,88397,2
248777898,657,56681,5
913331392,657,43658,2
792627791,657,89117,6
199277897,543,41744,1
678637453,657,54912,6
591548942,543,67285,2
574758716,657,96652,1
341348622,234,15792,9
457398959,985,14515,4
461881855,234,76824,3
195618766,657,99473,3
435327683,657,71875,7
694485861,543,87873,2
558576223,657,62179,9
882794676,234,92115,5
146375973,233,36749,8
556277837,234,79213,4
598749622,985,42227,7
939383491,234,84856,7
677958327,657,57841,2
584382692,543,44365,3
514249757,234,63337,6
678974771,657,49712,4
364726127,657,37643,6
149794661,234,92722,2
369321977,657,41976,6
282286116,233,58528,4
559315447,234,93893,6
813794677,657,67526,6
973994339,233,66751,9
156491798,543,44425,3
881671859,233,91535,2
587881167,985,31867,2
726837382,233,85999,7
431516589,233,31254,6
825823366,985,33653,8
159852474,657,63187,2
425416342,543,56129,8
692574222,657,89838,4
443964145,657,31612,7
626956167,657,45814,3
612522282,985,59882,9
489857779,234,69492,7
157662329,233,18979,3
919619832,233,74765,7
378383614,985,14418,7
498179948,234,16368,8
814733357,543,54194,7
386689424,985,25551,4
594797381,543,53513,6
867415293,543,84771,8
431958324,657,99777,9
789688354,234,48261,3
847841147,233,67425,2
788773361,543,12595,1
762371175,233,57685,2
576799737,985,67986,6
229639365,985,91195,7
699439253,543,39677,6
196518622,657,46827,1
218968518,233,25875,7
325189752,543,48982,6
484186793,657,95755,3
539559482,657,34291,6
979497817,234,74444,7
119268154,234,29293,8
224414369,543,71235,4
136742341,657,33449,1
613791121,985,79445,1
824597868,657,18139,9
743797713,543,99816,7
195481981,543,36845,8
463137356,543,55252,1
513125822,543,96711,2
999353768,985,74794,9
851286544,985,34452,3
473829354,234,45693,1
117555565,543,99992,6
385315871,657,34779,1
165772619,233,91249,5
149731921,233,14816,2
841821141,985,31786,5
529565757,543,62251,6
972633483,233,42122,3
414953829,985,98994,4
256439198,543,22731,7
642871981,234,51788,9
412934782,657,75881,4
584143197,233,48854,9
465286299,985,99351,8
494944698,234,38852,6
134913728,657,57317,1
899897382,985,99629,4
934473481,234,34958,1
456423347,657,83154,3
123643916,985,78464,4
138225872,657,52294,8
843793366,233,53584,7
413368497,234,15873,6
445716283,233,26213,4
736119535,657,14616,8
161273967,233,68119,1
568788883,985,23418,7
298845237,543,56293,4
278169852,234,59366,9
414122132,657,38546,2
171934958,233,97899,6
851431453,234,31455,5
623733614,985,26883,7
363487715,985,66166,6
473346614,985,48222,9
396497898,233,45937,6
447687872,985,98323,4
254747423,543,45558,5
124257741,985,97782,7
939758621,657,46998,9
488339362,657,97384,2
573716721,234,23453,2
891287823,543,22634,1
196963191,233,97823,4
146757746,233,41262,9
326593953,985,88371,9
893943574,657,82231,2
436976337,543,79117,6
125181669,543,48962,9
912947381,657,22463,5
278735688,234,98876,4
816282772,234,86124,4
623263327,543,54513,4
884923896,985,64291,2
422318485,985,35587,2
684258743,234,63112,5
364145935,233,89586,6
568175741,233,86367,9
787955887,985,86311,8
491218114,543,19249,3
345496876,985,41839,5
864258987,985,87593,4
463284373,543,83666,2
768415658,985,35219,9
368367478,233,63111,1
492732756,657,46377,8
991755244,234,21671,7
935378199,543,11672,3
374791542,985,84891,6
393591833,985,29933,1
318927912,543,65659,6
637585248,985,81993,3
547337441,233,98729,5
669365118,985,32171,3
149763528,543,53888,1
538838429,657,76946,2
234991259,657,57674,9
393543267,657,61573,9
119953818,543,63973,1
362561873,985,64785,8
943643891,657,77143,1
134998619,234,89522,6
116777348,234,89284,2
519437252,657,16842,3
725587541,233,76413,5
783117818,657,86795,2
291457573,657,27157,5
374112519,233,72435,9
517183993,543,65222,3
821297995,657,97328,9
775551692,657,85688,4
374322141,233,12182,9
195848145,233,82857,4
959575442,985,73464,7
158818584,234,34949,6
363631341,543,58568,8
411615822,543,91994,5
956876329,985,37134,8
741718527,234,44642,6
615286186,234,53787,8
264649696,233,71492,8
842559847,233,79716,5
965938421,233,43485,9
823214644,233,68186,3
524622863,657,29813,7
583331853,985,98676,2
413973413,985,53243,2
361282422,657,42235,7
494333255,985,42517,9
731235738,233,51639,3
332581436,657,22845,8
638139124,985,49443,3
427396122,985,62633,3
312767686,657,32377,1
269723712,657,79396,7
238633376,234,86488,8
995765933,543,57282,1
111193468,543,23331,5
473112911,543,43517,2
192646492,657,81633,4
734589875,543,61128,5
147472346,234,42937,9
571322386,233,89595,2
888867646,657,12848,1
541259472,657,24665,5
771575176,233,22724,8
868487716,657,61444,3
339127431,233,61725,4
979775341,985,66695,3
628492867,233,53334,4
569917767,657,14363,5
445884231,234,45957,4
699523535,234,37672,8
348645241,234,39141,9
315318946,234,49691,4
235792217,985,15986,3
373857736,985,25546,9
841628622,543,47916,9
626679728,543,99996,4
722816679,543,17832,5
837185991,985,58452,5
714711459,543,51664,7
532496546,234,82917,9
476439491,657,93515,9
299643541,543,55199,8
977325441,234,51638,5
248744361,234,33736,9
142538144,233,11779,8
749292154,234,36939,6
843616351,233,35991,7
531674221,657,27111,6
145181969,543,76946,5
668264364,543,89773,6
966615693,234,11414,2
899461833,234,16738,3
296824819,657,73821,9
617693479,543,48238,9
761533552,657,63367,6
242357948,543,32326,2
461357984,543,42139,1
741141295,657,25718,2
653574495,233,48145,8
458923496,543,47486,5
676426582,985,85795,7
475771576,985,23446,2
271649196,543,88781,8
621395491,657,51172,7
863192116,657,97449,6
455469359,985,23631,5
239214123,985,32429,8
225968622,233,94311,1
818549391,543,32494,2
466785691,543,12165,2
566525366,985,88361,5
599781227,657,57981,1
834738955,657,46191,2
421456149,657,67277,9
654418414,985,63772,3
829774672,233,82544,9
654777183,233,53258,3
885454447,233,91399,3
894927696,233,53897,3
835972887,985,22882,4
678349337,543,63496,1
636273932,657,45589,4
499862349,985,25912,9
473521881,657,49931,5
448438349,233,84156,5
834655816,543,74915,4
438419495,233,38368,4
681262313,543,78119,2
885165558,234,27766,3
964838392,234,12227,7
223632337,985,65653,3
818556734,657,92487,9
846624213,233,37587,3
647815424,543,28564,7
899621871,985,38524,8
835663647,985,58433,9
127258374,657,23899,6
728498389,985,55964,5
596779451,985,74498,5
453196793,234,82119,7
196421212,543,67358,1
769274594,543,76699,8
579715881,657,16597,5
479487498,985,52164,8
928591783,233,69859,8
441371478,543,58636,3
786517425,985,44635,8
534874465,234,72519,8
561166978,657,96667,4
834989574,543,94734,7
439216847,985,51557,7
615387855,233,47625,3
724258911,233,51786,7
212163924,985,96514,6
498858955,543,79613,4
153742529,234,25127,4
419167584,543,23394,4
855227685,233,73112,3
935659872,985,25544,5
919841517,233,97744,4
213573941,657,46877,4
581256424,657,18296,6
462798178,657,31182,8
881321533,234,56538,1
823149446,543,86426,3
531629749,543,63144,7
188253375,657,43911,5
985566993,233,89376,5
876878184,233,33386,9
822117556,657,19815,1
486846387,234,51574,2
452829353,985,96465,4
221714118,543,94883,1
522758714,233,61813,9
814334218,543,72521,5
533562823,234,76461,9
663865121,985,37859,4
272397934,234,42842,4
517865178,985,55246,9
989964545,543,48997,1
693871855,233,23321,5
866616458,543,79912,3
442831749,985,64236,2
173857449,985,57414,4
686683644,234,79352,6
233689258,233,61888,2
439772461,985,74815,5
768622471,985,31544,3
182552781,233,26222,8
369118736,234,28887,1
754825149,543,26573,4
317238463,233,48997,1
919624786,985,75397,3
911715233,233,36825,5
834577952,657,68121,3
436916822,657,22621,8
684729935,543,66582,1
249663968,985,14343,9
385785249,543,51279,6
989815383,543,18161,1
521712996,657,13576,2
794694335,985,58658,7
148461979,543,79597,4
393596465,985,98533,8
869376956,233,36241,2
376116484,543,85748,7
993247913,234,27136,8
268889376,985,91585,7
661683817,985,53951,5
282689285,234,18413,1
532281948,543,55859,4
361268853,657,66252,3
977598257,657,19463,8
797174857,233,21219,9
944968239,233,72373,1
953368336,657,66213,1
632981394,543,41252,1
227586422,657,64615,5
111813674,543,83482,2
762245734,985,59892,1
857794191,234,29515,9
185698783,234,91894,2
586334269,985,24881,9
693339758,233,63784,2
989311985,657,11362,3
867527417,985,27813,5
444853984,985,87719,2
587941161,543,36265,2
253715419,657,42543,3
499583623,657,48213,8
239595825,234,37877,1
937389311,985,12576,9
414484312,233,74528,5
346795498,543,34976,8
743998549,657,41229,3
582374889,543,81678,6
233651465,985,66324,5
926897491,657,46332,5
976278738,657,86539,7
619171817,657,64845,5
349727938,657,31439,5
919736946,233,93875,3
413335569,657,49523,5
518135284,985,43999,9
419267367,234,11196,7
959266811,985,33286,1
945719853,985,47455,4
655533162,657,65183,1
511269375,233,43351,4
449377174,233,77447,4
284186553,543,56956,6
971835267,985,66175,8
578833512,985,14644,3
447612436,657,79654,5
747595981,657,72523,1
539118625,233,97528,4
532284415,233,36627,8
498944964,985,77836,5
216797269,657,41497,3
522684258,543,46481,8
347258762,233,59467,8
165746164,657,13946,3
956456164,985,51234,8
798487725,657,38362,3
871639838,985,37698,6
774457838,233,73873,9
921477512,543,56288,5
774496132,233,98211,8
439674589,985,61999,1
362745964,543,79975,6
522962928,234,35814,3
413432221,234,96487,9
451912252,543,16595,8
492372789,543,46587,8
848958873,985,27526,8
929122194,657,53467,7
395799668,543,15186,9
921152473,657,49667,1
667997333,233,44698,1
848184816,657,98236,8
734217423,234,24525,2
743426813,985,61766,4
777165414,985,51248,5
655315555,233,26776,9
396339224,657,96863,4
694531652,543,73218,8
788136747,543,18165,1
922574239,543,96119,8
373449649,985,54185,3
361621226,233,73225,6
422322334,985,58196,1
788372856,657,47492,9
414242915,657,79115,8
996581149,234,56879,2
683525762,233,12797,4
292747774,657,46275,7
331362313,233,96598,8
812417818,985,74467,7
995464883,657,65644,4
656698527,233,29415,3
864527957,543,96668,8
973526326,657,15618,7
378299772,985,33274,6
913532215,543,92114,7
617819597,234,16678,1
367225944,234,96493,1
752334724,985,61296,8
642845157,543,92582,4
834442524,985,97584,2
187444484,985,43425,1
861628866,543,72736,2
372997771,234,51716,6
342797772,657,95343,7
275413636,657,14726,3
197753437,233,15349,5
495229836,543,31977,8
232543445,234,43395,2
971764375,985,79185,1
611668673,543,83613,2
823991126,233,81881,4
691524439,234,38528,3
698743495,657,78521,4
317326923,985,12948,6
291778949,985,11992,4
693742189,985,62564,9
632438983,234,29766,8
353392321,985,84864,5
777268465,543,74345,9
865619495,657,28158,3
647886478,657,61852,5
812884675,234,31111,8
213347785,657,55526,1
284532492,543,35687,4
793392521,234,68298,1
372749594,234,55621,2
352678287,657,66416,3
791679162,233,72583,9
853752765,234,53433,9
548561636,657,22266,9
288444391,985,48945,1
354471764,657,18267,9
475431128,233,12342,5
949147394,985,78764,5
292345944,657,13224,6
342372259,543,14539,7
991973459,985,71264,6
835793671,543,21541,7
552233829,233,37532,5
115263243,233,58938,7
241226186,234,19417,1
687924313,233,35939,5
461534554,233,52429,5
768529221,657,85174,3
946163679,233,12461,6
911928693,233,26678,6
759717679,985,44626,2
995873946,543,71733,7
288425365,234,49258,9
381794139,233,26853,9
897426681,543,63314,5
871527565,233,96343,8
918415899,233,11526,6
549883867,985,53715,2
922685657,543,34134,5
346868777,985,29914,2
321861593,657,14364,3
289315932,233,71838,7
964433437,985,11414,8
646996287,657,42419,1
944138261,234,69313,2
386976288,657,19334,8
546855533,657,95693,4
183997649,657,23289,8
692365183,985,44963,3
164163476,985,83116,9
717726197,657,64138,3
572917493,657,74878,7
447172321,233,62372,6
323935975,234,22334,2
893624671,985,37232,9
142483521,233,99549,6
585373334,657,51193,5
565597317,985,51357,7
496718979,657,15837,7
585986931,234,56229,1
976194899,985,63852,8
326121443,543,68168,5
655821571,657,46899,2
254826951,234,23345,8
699146965,233,78411,4
327146372,233,59418,3
391345815,657,91838,9
271523477,233,56564,1
935675939,657,61423,7
951663373,657,52496,6
685785121,657,95675,3
685728956,543,17435,1
645272322,234,33777,2
642858428,985,96372,6
981932561,657,26344,9
722377153,233,73586,4
659423634,234,92885,8
223392919,233,94481,8
764951286,234,35568,9
125882384,234,34936,1
128367913,985,72647,8
215862475,233,49394,6
419686262,543,25842,9
979555735,233,79761,6
521774439,985,87914,7
154288964,657,35192,4
355584688,985,35819,1
255988956,543,74125,2
783929754,233,48997,4
621185686,233,58113,4
849647718,543,59125,6
814198761,543,49881,1
359842313,985,91125,3
392324918,985,89916,3
155892579,233,74973,6
339978953,985,15734,5
893435887,657,15452,4
941926357,234,14982,7
186151465,234,14864,4
737695563,543,82246,3
312634381,233,45415,9
369697644,543,48312,6
224969596,234,33519,8
866691249,233,53647,3
447953445,543,33163,4
596186549,657,45586,2
493549157,233,25351,6
932322935,234,14134,3
219254868,543,82613,9
893876949,233,98372,5
476674884,543,87496,8
962384744,233,18279,2
963333914,234,36765,9
564952924,233,75445,8
978173178,543,91453,1
786347112,543,36669,6
453314466,543,68399,2
647682648,234,48929,9
954262444,234,72429,3
668386469,543,84668,4
975865511,233,53735,7
525142891,657,18753,4
649857191,985,51851,4
922921418,985,88792,7
852359414,543,72472,8
589542618,234,24851,2
223963255,234,57255,3
512762411,234,78228,5
647692415,234,21454,3
213924281,985,37191,7
747863796,234,43941,8
251197925,234,55972,5
935477197,985,92327,3
756357874,543,56189,7
466716382,657,78465,7
642439997,985,55173,6
632529924,657,32254,8
542535136,233,93419,2
346287248,657,52722,8
467633189,234,61899,8
951584434,543,58862,7
298765456,657,49262,9
495488794,985,29486,3
694139578,234,98575,6
327328237,543,18791,9
355336665,234,54254,5
273826287,985,63134,8
429199724,234,12951,3
187351358,233,14166,8
668545991,657,21255,3
354411168,233,24213,6
855847721,543,96454,7
126336642,657,27518,7
732328855,233,88991,9
129726874,233,67273,1
986665291,234,18459,9
765673991,233,32472,2
388246771,543,33216,1
688365818,233,98368,1
822734112,657,11976,4
588221585,233,34252,4
885681956,985,22916,3
745535637,233,46966,5
414314523,233,95231,8
196442155,985,24668,7
625531495,543,88215,7
498181957,543,55739,8
884134355,985,15346,1
723588949,234,89576,2
964675862,657,92418,6
136672276,234,94617,4
836758833,233,53923,4
985852266,233,74498,6
883113339,233,79217,4
234692639,657,15194,3
837871696,657,45577,3
868344971,985,55264,2
178392653,234,12385,7
583566865,985,16582,8
158785122,985,73947,9
982852141,233,37725,8
194229745,234,64935,7
665618453,233,76582,9
457843748,233,58136,3
119823344,657,94836,5
424714749,233,63572,4
126967243,985,18781,9
386728781,657,11473,6
658146162,233,76479,9
198976262,657,61792,8
189346653,543,18268,7
554448862,657,98354,2
539165379,543,76381,3
717422172,543,15651,1
185764665,233,65136,1
986662855,543,27629,7
353645544,234,82979,2
833296836,543,51727,9
355577824,657,85191,4
845985834,233,95238,9
785881581,233,57798,9
671498984,543,87488,1
916996845,985,98914,4
466588831,985,83894,5
653654259,657,37919,1
856691688,234,71211,6
834214441,234,39763,2
852642477,657,15315,2
319132527,233,23795,9
886189641,543,32594,6
613968518,657,26938,9
319968282,233,74184,7
781881618,657,78488,2
852119426,543,69367,5
539385982,543,68155,1
845352498,543,92285,4
766342622,234,72614,8
275795654,657,76443,9
628398173,233,85683,1
661413754,985,92422,7
337173262,233,77614,4
174142986,234,67937,2
131847994,657,26212,5
119977837,657,82798,3
431246672,233,49944,8
796443319,657,98414,5
925574431,543,57438,5
968494193,985,92124,3
235493124,233,43174,5
566561784,985,81898,7
872527967,234,23976,3
341875467,657,23219,8
258468247,234,17124,4
643925945,985,64876,1
619954336,233,62225,8
271469851,233,45229,4
991888153,985,14861,9
327776247,233,91914,7
383932693,234,17991,4
317267576,985,83677,2
465524297,233,56146,5
837971992,985,58282,4
823871613,543,74611,5
525832288,234,22118,8
798777364,234,83362,5
225177548,657,94543,2
134528127,657,47144,3
924731519,543,19236,3
678488427,657,47194,4
154737288,234,11229,6
469295451,233,21219,2
213366858,543,68767,3
435143285,657,87641,1
791322783,233,22377,3
771482299,985,31292,3
694451883,657,13264,3
527323652,657,13124,1
812677249,543,51572,1
949476272,985,47413,2
831918294,234,93465,3
154893343,657,34355,9
747267228,234,76871,3
674731363,657,28667,8
354678757,657,46929,3
775472385,233,44753,7
121616249,543,61884,9
212491326,543,94747,8
276855357,543,57584,3
143341865,657,53963,6
866615363,985,36131,9
214917339,657,97646,2
651499238,543,62441,5
482559698,543,81326,9
845646214,234,68589,7
367679289,233,74295,6
954896623,543,75446,6
216478111,657,68182,9
765876828,233,69342,3
233725119,985,18775,6
925596144,985,22979,8
596619616,657,24481,1
734954576,234,34642,7
935872285,543,67557,2
178518454,234,58675,1
232794871,233,33481,5
342545882,985,76763,5
735175147,985,17172,2
337284682,233,91366,7
575699282,657,71567,4
771235742,543,86816,2
548867148,657,32484,6
734876574,657,86369,2
719497821,233,73662,2
451832585,543,73475,1
718782494,233,52679,9
659847243,233,83939,2
546229263,233,26557,3
553894318,233,24897,6
246399342,657,58551,5
697448258,985,67689,2
724815763,234,55481,3
699163397,543,76352,7
769433175,985,74832,3
564316971,657,37672,8
393163678,234,57425,9
878855794,985,88235,7
645755979,985,62652,9
788969257,234,91422,1
723314418,234,31498,9
111687438,543,28663,9
471269749,657,18689,3
437329639,985,68932,1
998942448,234,16283,9
633938773,234,77474,4
552166894,234,77798,1
232714574,543,85623,1
445786151,985,29972,9
625331826,233,28396,1
781184573,543,95557,4
122829749,234,58397,9
763118972,234,15535,4
559126863,543,15782,8
595147778,233,25252,7
811499698,234,12927,8
772649146,233,11643,1
322566131,233,57651,8
367186295,657,42785,5
956662949,657,14775,6
316768464,657,83361,9
418176258,233,17236,9
981299933,234,22386,1
552285842,233,87619,7
696624373,234,51855,6
925278993,985,21189,1
629755646,234,73889,9
769513639,234,75442,4
776825297,985,45525,1
822536924,234,75428,2
423318613,985,43255,4
886263875,985,55373,1
744447352,233,98441,4
631261513,985,21769,7
774249571,234,66764,8
351851626,543,18929,5
238374544,234,61756,6
239412486,543,82283,9
411355143,233,18836,3
681355518,657,91394,3
357225168,985,44242,9
567325855,234,95365,7
882515924,657,38547,6
226337486,543,73573,6
341812178,657,66455,3
569724782,234,28863,9
834594812,657,14347,9
443183216,543,23777,4
992371213,657,34124,7
874343473,234,99761,4
939918499,234,35667,7
261787943,985,85162,3
854915564,657,27538,5
291145633,543,77681,3
243438424,543,15331,6
664189716,234,21192,2
619749631,543,23497,4
267348671,234,89299,2
298772896,234,34962,3
495177815,985,66555,2
777152729,234,89484,3
249121521,657,25635,8
284458952,543,85719,3
661365873,657,89236,2
244322622,233,15781,2
343326257,985,91785,5
251786119,985,93546,9
319379748,234,11297,3
841475538,985,65471,1
581699738,657,85742,8
511154481,234,92651,9
879633969,233,77638,4
458161298,657,94172,4
879666343,234,71985,6
146151451,985,62439,5
575242744,985,62296,3
998392424,657,45532,1
